U_ppm,Ta_ppm,Pt_ppb,Pd_ppb,X,Y
5.925313,1.042414,0.0,0.0,76.71456,15.68978
8.147621,1.177988,0.0,0.0,76.73322,15.68978
7.864438,1.193498,0.0,0.0,76.75,15.68978
3.11768,0.612839,0.0,0.0,76.50933,15.70785
2.718616,0.605205,0.0,0.0,76.52799,15.70785
6.804282,1.130609,0.0,0.0,76.54665,15.70785
8.00171,1.078635,0.0,0.0,76.56531,15.70785
3.547226,0.958088,0.0,0.0,76.58397,15.70785
4.07202,1.237999,0.0,0.0,76.60262,15.70785
8.43947,0.982741,0.0,0.0,76.62128,15.70785
3.905668,1.116142,0.0,0.0,76.63995,15.70785
5.355124,1.316243,0.0,0.0,76.6586,15.70785
6.947582,1.215166,0.0,0.0,76.67726,15.70785
4.413001,1.11707,0.0,0.0,76.69592,15.70785
4.890378,0.909448,0.0,0.0,76.71458,15.70785
4.950411,1.214021,0.0,0.0,76.73324,15.70785
4.99912,0.771758,0.0,0.0,76.75,15.70785
2.665358,0.483276,0.0,0.0,76.50933,15.72592
3.512933,0.849748,0.0,0.0,76.52799,15.72592
4.190681,0.94941,0.0,0.0,76.54665,15.72592
2.186656,1.656296,0.0,0.0,76.98246,15.00904
3.634382,1.455425,0.0,0.0,77.0,15.00904
7.7053,3.047467,0.0,0.0,76.7593,15.02711
2.994122,1.453791,0.0,0.0,76.7779,15.02711
4.197082,1.824611,0.0,0.0,76.79649,15.02711
2.967613,1.220974,0.0,0.0,76.81509,15.02711
2.120751,1.401782,0.0,0.0,76.83369,15.02711
2.261911,1.095726,0.0,0.0,76.85229,15.02711
1.035175,1.36797,0.0,0.0,76.8709,15.02711
0.874543,0.755374,0.0,0.0,76.88949,15.02711
1.728671,1.124567,0.0,0.0,76.90809,15.02711
0.573423,0.860696,0.0,0.0,76.92669,15.02711
1.017592,0.753841,0.0,0.0,76.94529,15.02711
2.051286,2.401715,0.0,0.0,76.96388,15.02711
2.437112,3.573396,0.0,0.0,76.98248,15.02711
2.634381,1.762471,0.0,0.0,77.0,15.02711
4.846332,2.276378,0.0,0.0,76.7593,15.04519
2.083979,0.7862,0.0,0.0,76.7779,15.04519
2.897533,1.401687,0.0,0.0,76.7965,15.04519
1.233237,0.784255,0.0,0.0,76.8151,15.04519
1.320064,1.084768,0.0,0.0,76.8337,15.04519
2.161107,1.259096,0.0,0.0,76.8523,15.04519
0.976656,0.68579,0.0,0.0,76.8709,15.04519
1.24869,0.752559,0.0,0.0,76.8895,15.04519
0.25,0.558252,0.0,0.0,76.9081,15.04519
6.490089,1.06048,0.0,0.0,76.56532,15.72592
5.504942,1.371567,0.0,0.0,76.58398,15.72592
5.393479,1.206043,0.0,0.0,76.60264,15.72592
4.374195,1.040368,0.0,0.0,76.6213,15.72592
4.254648,1.218677,0.0,0.0,76.63995,15.72592
3.782114,1.136534,0.0,0.0,76.65862,15.72592
3.537085,0.979976,0.0,0.0,76.67728,15.72592
3.67402,1.040632,0.0,0.0,76.69594,15.72592
3.833613,1.179576,0.0,0.0,76.7146,15.72592
4.500383,0.862736,0.0,0.0,76.73326,15.72592
3.667944,1.206485,0.0,0.0,76.75,15.72592
2.066269,0.598516,0.0,0.0,76.50933,15.744
4.578227,0.988874,0.0,0.0,76.52799,15.744
1.931765,0.630448,0.0,0.0,76.54665,15.744
2.718383,0.977586,0.0,0.0,76.56532,15.744
3.553439,0.999359,0.0,0.0,76.58398,15.744
3.469272,0.929325,0.0,0.0,76.60265,15.744
3.197412,0.986145,0.0,0.0,76.62131,15.744
3.885708,1.004323,0.0,0.0,76.63997,15.744
3.152645,1.002222,0.0,0.0,76.65863,15.744
4.255144,1.123795,0.0,0.0,76.67729,15.744
4.851855,1.284361,0.0,0.0,76.69596,15.744
3.258251,1.134896,0.0,0.0,76.71462,15.744
3.355506,1.060569,0.0,0.0,76.73328,15.744
3.569039,0.981271,0.0,0.0,76.75,15.744
1.864663,1.011972,0.0,0.0,76.50931,15.25904
1.993959,1.058152,0.0,0.0,76.75932,15.50904
2.078502,1.303928,0.0,0.0,76.77796,15.50904
2.575861,1.217056,0.0,0.0,76.7966,15.50904
1.924854,1.021673,0.0,0.0,76.81525,15.50904
1.712991,0.784571,0.0,0.0,76.83389,15.50904
2.434941,0.915437,0.0,0.0,76.85253,15.50904
2.551578,1.138278,0.0,0.0,76.87117,15.50904
2.583349,1.043548,0.0,0.0,76.88981,15.50904
2.297939,1.107683,0.0,0.0,76.90845,15.50904
2.957021,0.917564,0.0,0.0,76.92709,15.50904
2.454253,0.873257,0.0,0.0,76.94574,15.50904
2.662205,0.906704,0.0,0.0,76.96438,15.50904
1.937991,0.878414,0.0,0.0,76.98302,15.50904
1.899375,1.153234,0.0,0.0,77.0,15.50904
1.965106,1.163839,0.0,0.0,76.75932,15.52711
1.696412,0.741855,0.0,0.0,76.77796,15.52711
1.745442,0.830862,0.0,0.0,76.79661,15.52711
2.291547,0.962159,0.0,0.0,76.81525,15.52711
2.300266,0.958397,0.0,0.0,76.83389,15.52711
3.068704,0.990239,0.0,0.0,76.85253,15.52711
3.979926,1.16367,0.0,0.0,76.87118,15.52711
2.49753,0.744391,0.0,0.0,76.88982,15.52711
2.65219,0.58108,0.0,0.0,76.90846,15.52711
2.528237,0.575935,0.0,0.0,76.92711,15.52711
0.89,1.07,0.0,0.0,76.6393,14.7079
1.01,0.99,0.0,0.0,76.6579,14.7079
4.81,1.56,0.0,0.0,76.6764,14.7079
5.34,1.83,0.0,0.0,76.695,14.7079
5.61,1.87,0.0,0.0,76.7136,14.7079
6.6,1.4,0.0,0.0,76.7322,14.7079
6.05,1.81,0.0,0.0,76.75,14.7079
2.1,0.75,0.0,0.0,76.5093,14.7259
2.75,0.72,0.0,0.0,76.5279,14.7259
2.32,0.98,0.0,0.0,76.5464,14.7259
2.66,1.39,0.0,0.0,76.565,14.7259
0.78,1.46,0.0,0.0,76.5836,14.7259
1.74,2.27,0.0,0.0,76.6022,14.7259
1.12,1.32,0.0,0.0,76.6207,14.7259
0.79,0.91,0.0,0.0,76.6393,14.7259
1.01,1.37,0.0,0.0,76.6579,14.7259
4.55,1.59,0.0,0.0,76.6765,14.7259
6.63,1.94,0.0,0.0,76.695,14.7259
7.76,1.79,0.0,0.0,76.7136,14.7259
7.53,1.83,0.0,0.0,76.7322,14.7259
9.2,1.5,0.0,0.0,76.75,14.7259
2.06,0.84,0.0,0.0,76.5093,14.744
2.73,0.82,0.0,0.0,76.5279,14.744
2.67,1.06,0.0,0.0,76.5464,14.744
3.06,1.31,0.0,0.0,76.565,14.744
0.91,2.03,0.0,0.0,76.5836,14.744
1.09,1.86,0.0,0.0,76.6022,14.744
0.88,1.29,0.0,0.0,76.6207,14.744
1.32,1.17,0.0,0.0,76.6393,14.744
1.39,2.76,0.0,0.0,76.6579,14.744
7.46,3.01,0.0,0.0,76.6765,14.744
8.03,2.53,0.0,0.0,76.695,14.744
11.67,2.27,0.0,0.0,76.7136,14.744
11.39,1.49,0.0,0.0,76.7322,14.744
10.25,1.55,0.0,0.0,76.75,14.744
4.57,0.75,0.0,0.0,76.5835,14.509
3.6,0.57,0.0,0.0,76.6021,14.509
4.01,0.69,0.0,0.0,76.6206,14.509
3.63,1.04,0.0,0.0,76.6392,14.509
5.1,0.65,0.0,0.0,76.6577,14.509
3.74,0.79,0.0,0.0,76.5835,14.5271
3.75,0.8,0.0,0.0,76.6021,14.5271
4.27,0.7,0.0,0.0,76.6206,14.5271
3.78,1.0,0.0,0.0,76.6392,14.5271
4.35,1.08,0.0,0.0,76.6577,14.5271
3.34,0.9,0.0,0.0,76.5835,14.5452
3.71,0.77,0.0,0.0,76.6021,14.5452
3.94,1.0,0.0,0.0,76.6206,14.5452
4.08,0.88,0.0,0.0,76.6392,14.5452
4.08,1.0,0.0,0.0,76.6577,14.5452
3.34,0.88,0.0,0.0,76.5835,14.5633
3.83,0.83,0.0,0.0,76.6021,14.5633
3.17,1.26,0.0,0.0,76.6206,14.5633
3.24,0.79,0.0,0.0,76.6392,14.5633
3.46,1.08,0.0,0.0,76.6578,14.5633
3.77,1.14,0.0,0.0,76.6021,14.5813
3.19,0.91,0.0,0.0,76.6206,14.5813
3.78,0.97,0.0,0.0,76.6392,14.5813
3.41,0.91,0.0,0.0,76.6578,14.5813
2.44,1.02,0.0,0.0,76.7135,14.5813
2.75,1.08,0.0,0.0,76.732,14.5813
3.02,1.04,0.0,0.0,76.75,14.5813
3.54,1.03,0.0,0.0,76.6764,14.5994
3.87,1.38,0.0,0.0,76.6949,14.5994
2.99,1.34,0.0,0.0,76.7135,14.5994
3.55,1.14,0.0,0.0,76.732,14.5994
3.05,1.22,0.0,0.0,76.75,14.5994
3.06,1.38,0.0,0.0,76.6764,14.6175
2.27,1.19,0.0,0.0,76.6949,14.6175
2.88,1.24,0.0,0.0,76.7135,14.6175
3.19,1.38,0.0,0.0,76.7321,14.6175
2.56,1.15,0.0,0.0,76.75,14.6175
2.94,1.47,0.0,0.0,76.6764,14.6356
3.0,1.47,0.0,0.0,76.6949,14.6356
3.79,1.94,0.0,0.0,76.7135,14.6356
3.38,1.15,0.0,0.0,76.7321,14.6356
4.24,1.46,0.0,0.0,76.75,14.6356
4.97,1.69,0.0,0.0,76.6764,14.6536
4.1,1.27,0.0,0.0,76.695,14.6536
3.3,1.01,0.0,0.0,76.7135,14.6536
3.05,0.98,0.0,0.0,76.7321,14.6536
3.78,1.23,0.0,0.0,76.75,14.6536
2.68,1.03,0.0,0.0,76.5093,14.6717
2.28,0.86,0.0,0.0,76.5279,14.6717
2.61,1.62,0.0,0.0,76.5464,14.6717
2.67,1.27,0.0,0.0,76.565,14.6717
0.91,1.35,0.0,0.0,76.5836,14.6717
1.05,1.6,0.0,0.0,76.6021,14.6717
1.12,1.46,0.0,0.0,76.6207,14.6717
1.14,1.43,0.0,0.0,76.6393,14.6717
1.51,1.55,0.0,0.0,76.6578,14.6717
7.51,1.52,0.0,0.0,76.6764,14.6717
8.94,1.84,0.0,0.0,76.695,14.6717
8.78,1.62,0.0,0.0,76.7135,14.6717
9.27,1.81,0.0,0.0,76.7321,14.6717
6.98,1.91,0.0,0.0,76.75,14.6717
3.1,1.12,0.0,0.0,76.5093,14.6898
2.26,0.72,0.0,0.0,76.5279,14.6898
2.85,1.13,0.0,0.0,76.5464,14.6898
2.7,1.27,0.0,0.0,76.565,14.6898
0.9,1.17,0.0,0.0,76.5836,14.6898
0.94,1.08,0.0,0.0,76.6021,14.6898
1.15,1.54,0.0,0.0,76.6207,14.6898
1.13,1.36,0.0,0.0,76.6393,14.6898
1.23,1.26,0.0,0.0,76.6578,14.6898
5.84,1.55,0.0,0.0,76.6764,14.6898
8.32,1.88,0.0,0.0,76.695,14.6898
8.59,1.5,0.0,0.0,76.7136,14.6898
5.62,1.51,0.0,0.0,76.7321,14.6898
6.9,1.65,0.0,0.0,76.75,14.6898
2.78,0.86,0.0,0.0,76.5093,14.7079
2.36,0.8,0.0,0.0,76.5279,14.7079
2.56,0.97,0.0,0.0,76.5464,14.7079
3.45,1.64,0.0,0.0,76.565,14.7079
0.75,4.54,0.0,0.0,76.5836,14.7079
1.09,1.99,0.0,0.0,76.6021,14.7079
1.05,1.76,0.0,0.0,76.6207,14.7079
2.899713,0.831914,0.0,0.0,77.0833,13.97596
4.246203,1.085064,0.0,0.0,77.10181,13.97596
4.206214,1.588569,0.0,0.0,77.12032,13.97596
4.244901,1.702875,0.0,0.0,77.13883,13.97596
5.555297,2.084228,0.0,0.0,77.15735,13.97596
5.989287,1.859135,0.0,0.0,77.17586,13.97596
5.264867,2.162457,0.0,0.0,77.19437,13.97596
6.616096,2.51332,0.0,0.0,77.21288,13.97596
8.525397,2.580861,0.0,0.0,77.23139,13.97596
6.708416,2.586625,0.0,0.0,77.2499,13.97596
5.377107,1.997208,0.0,0.0,77.00925,13.99404
3.387757,0.871168,0.0,0.0,77.02777,13.99404
2.718125,0.519954,0.0,0.0,77.04628,13.99404
2.294732,0.652439,0.0,0.0,77.0648,13.99404
3.089079,1.366364,0.0,0.0,77.08331,13.99404
2.536826,0.676505,0.0,0.0,77.10182,13.99404
3.765209,1.112566,0.0,0.0,77.12033,13.99404
4.546016,0.913203,0.0,0.0,77.13885,13.99404
5.327485,1.418138,0.0,0.0,77.15736,13.99404
5.098445,2.899507,0.0,0.0,77.17587,13.99404
7.698394,2.337323,0.0,0.0,77.19438,13.99404
7.229106,2.569795,0.0,0.0,77.2129,13.99404
6.281,1.638918,0.0,0.0,77.23141,13.99404
6.276571,3.40087,0.0,0.0,77.24992,13.99404
5.339,1.125,0.0,0.0,77.00925,13.75904
6.744,1.211,0.0,0.0,77.02774,13.75904
4.936,1.142,0.0,0.0,77.04623,13.75904
4.97,1.086,0.0,0.0,77.06473,13.75904
6.176,1.036,0.0,0.0,77.08322,13.75904
3.591,1.311,0.0,0.0,77.10172,13.75904
3.903,0.958,0.0,0.0,77.12021,13.75904
3.787,0.861,0.0,0.0,77.13871,13.75904
4.401,1.123,0.0,0.0,77.1572,13.75904
4.125,1.064,0.0,0.0,77.1757,13.75904
3.723,0.964,0.0,0.0,77.19419,13.75904
4.006,1.254,0.0,0.0,77.21268,13.75904
4.08,1.847,0.0,0.0,77.23118,13.75904
6.833,2.535,0.0,0.0,77.24967,13.75904
4.474,0.86,0.0,0.0,77.00925,13.77711
3.713,0.864,0.0,0.0,77.02774,13.77711
3.778,1.004,0.0,0.0,77.04624,13.77711
4.196,1.039,0.0,0.0,77.06474,13.77711
3.832,1.111,0.0,0.0,77.08323,13.77711
3.314,0.795,0.0,0.0,77.10172,13.77711
2.516,0.804,0.0,0.0,77.12022,13.77711
2.381,0.859,0.0,0.0,77.13872,13.77711
3.935,1.101,0.0,0.0,77.15721,13.77711
3.026,0.847,0.0,0.0,77.1757,13.77711
3.495,0.961,0.0,0.0,77.1942,13.77711
5.978,1.735,0.0,0.0,77.2127,13.77711
6.193,2.417,0.0,0.0,77.23119,13.77711
7.578,2.865,0.0,0.0,77.24969,13.77711
4.046,1.167,0.0,0.0,77.00925,13.79519
3.091,1.287,0.0,0.0,77.02775,13.79519
5.981,0.956,0.0,0.0,77.04624,13.79519
2.968,0.907,0.0,0.0,77.06474,13.79519
3.758,0.927,0.0,0.0,77.08324,13.79519
3.618,1.131,0.0,0.0,77.10173,13.79519
3.993,0.777,0.0,0.0,77.12023,13.79519
2.939,0.771,0.0,0.0,77.13873,13.79519
4.066,0.933,0.0,0.0,77.15723,13.79519
4.719,1.13,0.0,0.0,77.17572,13.79519
3.693,0.739,0.0,0.0,77.19422,13.79519
5.707,1.224,0.0,0.0,77.21272,13.79519
6.648107,3.308442,0.0,0.0,77.23122,13.79519
6.668116,2.261711,0.0,0.0,77.24971,13.79519
3.012277,0.698893,0.0,0.0,77.00925,13.81327
4.73687,0.800395,0.0,0.0,77.02775,13.81327
5.647571,0.874026,0.0,0.0,77.04624,13.81327
2.865812,0.99981,0.0,0.0,77.06474,13.81327
5.823626,2.008344,0.0,0.0,77.08324,13.81327
3.954197,0.695846,0.0,0.0,77.10174,13.81327
4.754067,0.809317,0.0,0.0,77.12024,13.81327
3.14264,0.850114,0.0,0.0,77.13873,13.81327
3.259276,0.891089,0.0,0.0,77.15723,13.81327
3.294503,0.64456,0.0,0.0,77.17574,13.81327
3.710611,0.849658,0.0,0.0,77.19423,13.81327
5.19644,1.200436,0.0,0.0,77.21273,13.81327
6.964892,2.106525,0.0,0.0,77.23122,13.81327
9.07012,2.349413,0.0,0.0,77.24973,13.81327
2.913357,0.769288,0.0,0.0,77.00925,13.83135
3.548939,0.954686,0.0,0.0,77.02775,13.83135
2.778916,0.916842,0.0,0.0,77.04625,13.83135
4.091617,1.168355,0.0,0.0,77.06475,13.83135
2.615255,0.605651,0.0,0.0,77.08325,13.83135
2.378699,0.710182,0.0,0.0,77.10175,13.83135
2.788915,0.882563,0.0,0.0,77.12025,13.83135
2.624093,1.074141,0.0,0.0,77.13875,13.83135
3.432565,0.883072,0.0,0.0,77.15725,13.83135
3.255985,0.900083,0.0,0.0,77.17575,13.83135
5.523889,0.87307,0.0,0.0,77.19425,13.83135
4.519805,0.832134,0.0,0.0,77.21275,13.83135
5.126645,1.34625,0.0,0.0,77.23125,13.83135
10.34406,2.042853,0.0,0.0,77.24975,13.83135
5.662804,0.796061,0.0,0.0,77.00925,13.84942
3.857212,0.882763,0.0,0.0,77.02775,13.84942
2.58031,0.847918,0.0,0.0,77.04625,13.84942
3.391501,0.881068,0.0,0.0,77.06475,13.84942
2.727864,0.767919,0.0,0.0,77.08325,13.84942
2.772732,0.815142,0.0,0.0,77.10175,13.84942
4.076782,1.289169,0.0,0.0,77.12025,13.84942
3.763674,1.488147,0.0,0.0,77.13876,13.84942
3.689284,1.109894,0.0,0.0,77.15726,13.84942
3.279284,1.19889,0.0,0.0,77.17576,13.84942
4.199753,0.912038,0.0,0.0,77.19426,13.84942
3.227431,0.710976,0.0,0.0,77.21276,13.84942
5.031572,1.274393,0.0,0.0,77.23126,13.84942
4.174516,1.362358,0.0,0.0,77.24976,13.84942
6.83884,0.468708,0.0,0.0,77.00925,13.8675
4.10779,0.86457,0.0,0.0,77.02776,13.8675
4.749463,1.133133,0.0,0.0,77.04626,13.8675
2.405839,0.755166,0.0,0.0,77.06476,13.8675
2.505947,0.634254,0.0,0.0,77.08326,13.8675
2.656453,1.004425,0.0,0.0,77.10177,13.8675
3.141239,1.163262,0.0,0.0,77.12027,13.8675
3.621637,1.10145,0.0,0.0,77.13877,13.8675
4.92128,1.0938,0.0,0.0,77.15727,13.8675
6.21585,1.141384,0.0,0.0,77.17577,13.8675
5.943694,0.913734,0.0,0.0,77.19427,13.8675
4.415193,1.132386,0.0,0.0,77.21278,13.8675
5.922186,1.57979,0.0,0.0,77.23129,13.8675
8.413114,2.609534,0.0,0.0,77.24979,13.8675
2.681444,0.910888,0.0,0.0,77.00925,13.88558
3.226989,0.827298,0.0,0.0,77.02776,13.88558
4.10293,0.912013,0.0,0.0,77.04626,13.88558
3.054444,0.741491,0.0,0.0,77.06477,13.88558
2.253698,0.720379,0.0,0.0,77.08327,13.88558
3.072859,0.8646,0.0,0.0,77.10177,13.88558
4.956264,1.576531,0.0,0.0,77.12028,13.88558
3.956281,0.93595,0.0,0.0,77.13878,13.88558
7.987144,0.952135,0.0,0.0,77.15728,13.88558
6.143863,1.826926,0.0,0.0,77.17579,13.88558
6.789143,1.041138,0.0,0.0,77.19429,13.88558
4.847056,0.888357,0.0,0.0,77.21279,13.88558
6.541638,2.120374,0.0,0.0,77.2313,13.88558
6.339781,1.478972,0.0,0.0,77.2498,13.88558
3.410704,0.954692,0.0,0.0,77.00925,13.90365
3.045343,0.883111,0.0,0.0,77.02776,13.90365
1.941419,0.535128,0.0,0.0,77.04626,13.90365
3.349116,0.587383,0.0,0.0,77.06477,13.90365
2.73122,0.842946,0.0,0.0,77.08327,13.90365
2.715963,0.798578,0.0,0.0,77.10178,13.90365
3.428246,1.244257,0.0,0.0,77.12029,13.90365
5.056326,1.3065,0.0,0.0,77.13879,13.90365
6.922845,2.292067,0.0,0.0,77.1573,13.90365
5.197688,1.141593,0.0,0.0,77.1758,13.90365
4.17891,0.70926,0.0,0.0,77.19431,13.90365
5.472356,0.857265,0.0,0.0,77.21281,13.90365
6.421813,2.316704,0.0,0.0,77.23132,13.90365
5.082153,2.021309,0.0,0.0,77.24982,13.90365
5.0821,1.068092,0.0,0.0,77.00925,13.92173
2.267982,0.645983,0.0,0.0,77.02776,13.92173
3.034997,0.540985,0.0,0.0,77.04626,13.92173
2.706641,0.558077,0.0,0.0,77.06477,13.92173
2.346839,0.593816,0.0,0.0,77.08328,13.92173
3.344328,0.758338,0.0,0.0,77.10179,13.92173
3.127976,0.745396,0.0,0.0,77.1203,13.92173
2.861123,0.516138,0.0,0.0,77.1388,13.92173
3.783297,1.6003,0.0,0.0,77.15731,13.92173
6.094685,1.70892,0.0,0.0,77.17582,13.92173
3.656393,1.282657,0.0,0.0,77.19433,13.92173
5.629496,1.354366,0.0,0.0,77.21283,13.92173
5.743364,4.522382,0.0,0.0,77.23134,13.92173
5.063025,2.947225,0.0,0.0,77.24985,13.92173
3.657247,1.012306,0.0,0.0,77.00925,13.93981
2.997333,0.782052,0.0,0.0,77.02776,13.93981
3.910864,0.840961,0.0,0.0,77.04627,13.93981
3.050361,0.594768,0.0,0.0,77.06478,13.93981
3.127583,0.757238,0.0,0.0,77.08329,13.93981
3.434186,0.859368,0.0,0.0,77.1018,13.93981
3.201902,0.95145,0.0,0.0,77.12031,13.93981
3.842424,1.218177,0.0,0.0,77.13881,13.93981
5.058154,1.28692,0.0,0.0,77.15732,13.93981
6.42202,1.632239,0.0,0.0,77.17583,13.93981
6.073981,2.198501,0.0,0.0,77.19434,13.93981
4.844486,2.215352,0.0,0.0,77.21284,13.93981
5.683414,3.119314,0.0,0.0,77.23135,13.93981
11.058313,2.107026,0.0,0.0,77.24986,13.93981
3.305285,0.742335,0.0,0.0,77.00925,13.95788
3.056425,0.75901,0.0,0.0,77.02776,13.95788
3.319084,1.159946,0.0,0.0,77.04627,13.95788
3.493257,0.939226,0.0,0.0,77.06479,13.95788
3.390377,0.861975,0.0,0.0,77.0833,13.95788
3.506556,1.096975,0.0,0.0,77.10181,13.95788
4.037071,1.171631,0.0,0.0,77.12032,13.95788
6.98729,1.216521,0.0,0.0,77.13882,13.95788
5.690269,1.927314,0.0,0.0,77.15733,13.95788
10.586372,1.958644,0.0,0.0,77.17584,13.95788
10.013208,2.24993,0.0,0.0,77.19436,13.95788
6.322735,2.57017,0.0,0.0,77.21287,13.95788
7.47286,1.974462,0.0,0.0,77.23138,13.95788
6.250429,3.167828,0.0,0.0,77.24989,13.95788
4.183979,0.571012,0.0,0.0,77.00925,13.97596
3.216944,0.839232,0.0,0.0,77.02776,13.97596
4.004818,0.828461,0.0,0.0,77.04628,13.97596
3.896665,1.676436,0.0,0.0,77.06479,13.97596
1.4364,0.651,0.0,0.0,76.02774,13.77711
1.3826,0.6457,0.0,0.0,76.04624,13.77711
1.4244,0.6013,0.0,0.0,76.06474,13.77711
1.2886,0.4691,0.0,0.0,76.08323,13.77711
1.224,0.4602,0.0,0.0,76.10172,13.77711
1.7194,0.5499,0.0,0.0,76.12022,13.77711
2.2949,0.9391,0.0,0.0,76.13872,13.77711
1.1412,0.4634,0.0,0.0,76.24967,13.75904
1.8705,0.7339,0.0,0.0,76.00925,13.77711
1.4736,0.7857,0.0,0.0,76.00925,13.75904
1.7945,0.7331,0.0,0.0,76.02774,13.75904
1.5889,0.7564,0.0,0.0,76.04623,13.75904
1.7658,0.9619,0.0,0.0,76.06473,13.75904
2.2672,0.6941,0.0,0.0,76.08322,13.75904
2.224,0.5821,0.0,0.0,76.10172,13.75904
1.7486,0.8032,0.0,0.0,76.12021,13.75904
1.9668,0.6798,0.0,0.0,76.13871,13.75904
1.9315,3.6599,0.0,0.0,76.1572,13.75904
1.4875,1.1404,0.0,0.0,76.1757,13.75904
1.715,0.6621,0.0,0.0,76.19419,13.75904
3.5909,1.0594,0.0,0.0,76.21268,13.75904
1.2733,0.7774,0.0,0.0,76.23118,13.75904
1.3561,0.9366,0.0,0.0,76.15721,13.77711
1.3576,0.6485,0.0,0.0,76.1757,13.77711
1.0025,0.4932,0.0,0.0,76.1942,13.77711
0.7267,0.7297,0.0,0.0,76.2127,13.77711
0.7704,0.634,0.0,0.0,76.23119,13.77711
0.788,0.3905,0.0,0.0,76.24969,13.77711
1.9243,0.5768,0.0,0.0,76.00925,13.79519
2.0074,0.7839,0.0,0.0,76.02775,13.79519
1.2369,0.6057,0.0,0.0,76.04624,13.79519
1.369,0.7425,0.0,0.0,76.06474,13.79519
1.5687,0.7568,0.0,0.0,76.08324,13.79519
1.6726,0.5242,0.0,0.0,76.10173,13.79519
1.4707,1.0048,0.0,0.0,76.12023,13.79519
2.3694,1.1265,0.0,0.0,76.13873,13.79519
1.3038,1.5753,0.0,0.0,76.15723,13.79519
1.3183,0.6971,0.0,0.0,76.17572,13.79519
1.145,0.6194,0.0,0.0,76.19422,13.79519
0.9169,0.5905,0.0,0.0,76.21272,13.79519
1.1053,0.5384,0.0,0.0,76.23122,13.79519
1.1281,1.1361,0.0,0.0,76.24971,13.79519
1.469,0.8296,0.0,0.0,76.00925,13.81327
1.2906,0.6626,0.0,0.0,76.02775,13.81327
1.386,0.6631,0.0,0.0,76.04624,13.81327
1.212,0.8458,0.0,0.0,76.06474,13.81327
1.4869,0.5976,0.0,0.0,76.08324,13.81327
1.2046,0.5025,0.0,0.0,76.10174,13.81327
1.9143,4.1005,0.0,0.0,76.12024,13.81327
1.7421,1.3579,0.0,0.0,76.13873,13.81327
1.3967,0.8867,0.0,0.0,76.15723,13.81327
0.9407,0.6274,0.0,0.0,76.17574,13.81327
0.9762,0.5889,0.0,0.0,76.19423,13.81327
0.961,0.5215,0.0,0.0,76.21273,13.81327
0.8273,0.547,0.0,0.0,76.23122,13.81327
1.3798,0.6385,0.0,0.0,76.24973,13.81327
1.5814,0.5417,0.0,0.0,76.00925,13.83135
1.0517,0.4955,0.0,0.0,76.02775,13.83135
1.3313,0.5311,0.0,0.0,76.04625,13.83135
1.0505,0.3534,0.0,0.0,76.06475,13.83135
1.3828,1.045,0.0,0.0,76.08325,13.83135
0.9594,0.8836,0.0,0.0,76.10175,13.83135
2.087,1.1231,0.0,0.0,76.12025,13.83135
1.5053,1.0581,0.0,0.0,76.13875,13.83135
1.0477,0.709,0.0,0.0,76.15725,13.83135
0.7949,0.42,0.0,0.0,76.17575,13.83135
0.8696,0.5518,0.0,0.0,76.19425,13.83135
1.26,0.4839,0.0,0.0,76.21275,13.83135
1.0205,0.7106,0.0,0.0,76.23125,13.83135
1.4613,0.6389,0.0,0.0,76.24975,13.83135
1.6889,0.6242,0.0,0.0,76.00925,13.84942
2.2838,0.7711,0.0,0.0,76.02775,13.84942
2.6431,0.6765,0.0,0.0,76.04625,13.84942
2.8893,0.8557,0.0,0.0,76.06475,13.84942
2.7051,0.5192,0.0,0.0,76.08325,13.84942
2.6113,0.5972,0.0,0.0,76.10175,13.84942
4.6644,1.6929,0.0,0.0,76.12025,13.84942
2.7801,1.0129,0.0,0.0,76.13876,13.84942
0.7489,0.6446,0.0,0.0,76.15726,13.84942
1.0663,0.6087,0.0,0.0,76.17576,13.84942
0.8468,0.6193,0.0,0.0,76.19426,13.84942
1.0612,0.5807,0.0,0.0,76.21276,13.84942
1.5026,0.7717,0.0,0.0,76.23126,13.84942
1.944,0.8124,0.0,0.0,76.24976,13.84942
0.6973,0.3235,0.0,0.0,76.00925,13.8675
1.1408,0.9574,0.0,0.0,76.02776,13.8675
1.119,0.6936,0.0,0.0,76.04626,13.8675
1.5209,0.8139,0.0,0.0,76.06476,13.8675
1.7804,0.555,0.0,0.0,76.08326,13.8675
2.6017,0.9696,0.0,0.0,76.10177,13.8675
2.0021,0.7605,0.0,0.0,76.12027,13.8675
1.1183,0.7661,0.0,0.0,76.13877,13.8675
0.9923,0.5972,0.0,0.0,76.15727,13.8675
0.8371,0.3891,0.0,0.0,76.17577,13.8675
1.0662,0.4876,0.0,0.0,76.19427,13.8675
1.2806,0.6935,0.0,0.0,76.21278,13.8675
1.4528,0.8774,0.0,0.0,76.23129,13.8675
1.9709,1.1844,0.0,0.0,76.24979,13.8675
1.0139,0.4483,0.0,0.0,76.00925,13.88558
1.1202,0.8534,0.0,0.0,76.02776,13.88558
1.3131,0.9777,0.0,0.0,76.04626,13.88558
2.9781,1.2896,0.0,0.0,76.06477,13.88558
3.1021,1.8243,0.0,0.0,76.08327,13.88558
2.2355,1.0002,0.0,0.0,76.10177,13.88558
2.9333,0.8814,0.0,0.0,76.12028,13.88558
